module	toolkit	package	header	kind	deprecated	bucket	rule	usage
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfAutoDesignDateAndPersonItem	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfAutoDesignDateAndTimeItem	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfAutoDesignDatedItem	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfAutoDesignGeneralOrgItem	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfAutoDesignGroupedItem	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfAutoDesignPresentedItemSelect	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfAutoDesignReferencingItem	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfDateAndTimeItem	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfDateItem	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfDocumentReferenceItem	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfExternalIdentificationItem	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfGroupItem	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfOrganizationItem	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfPersonAndOrganizationItem	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfPresentedItemSelect	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_HArray1OfSecurityClassificationItem	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_OrganizationItem	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_PersonAndOrganizationItem	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_PresentedItemSelect	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_Protocol	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_RepItemGroup	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP214	StepAP214_SecurityClassificationItem	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP242	StepAP242_DraughtingModelItemAssociation	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP242	StepAP242_GeometricItemSpecificUsage	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP242	StepAP242_IdAttribute	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP242	StepAP242_IdAttributeSelect	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP242	StepAP242_ItemIdentifiedRepresentationUsage	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepAP242	StepAP242_ItemIdentifiedRepresentationUsageDefinition	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Action	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ActionAssignment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ActionMethod	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ActionRequestAssignment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ActionRequestSolution	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Address	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_AheadOrBehind	enum	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ApplicationContext	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ApplicationContextElement	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ApplicationProtocolDefinition	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Approval	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ApprovalAssignment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ApprovalDateTime	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ApprovalPersonOrganization	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ApprovalRelationship	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ApprovalRole	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ApprovalStatus	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_AreaUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Array1OfApproval	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Array1OfDerivedUnitElement	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Array1OfDocument	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Array1OfNamedUnit	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Array1OfOrganization	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Array1OfPerson	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Array1OfProduct	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Array1OfProductContext	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Array1OfProductDefinition	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Array1OfUncertaintyMeasureWithUnit	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_CalendarDate	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Certification	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_CertificationAssignment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_CertificationType	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_CharacterizedObject	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Contract	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ContractAssignment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ContractType	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ConversionBasedUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ConversionBasedUnitAndAreaUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ConversionBasedUnitAndLengthUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ConversionBasedUnitAndMassUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ConversionBasedUnitAndPlaneAngleUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ConversionBasedUnitAndRatioUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ConversionBasedUnitAndSolidAngleUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ConversionBasedUnitAndTimeUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ConversionBasedUnitAndVolumeUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_CoordinatedUniversalTimeOffset	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Date	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DateAndTime	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DateAndTimeAssignment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DateAssignment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DateRole	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DateTimeRole	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DateTimeSelect	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DerivedUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DerivedUnitElement	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DesignContext	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DigitalDocument	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DimensionalExponents	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Document	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DocumentFile	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DocumentProductAssociation	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DocumentProductEquivalence	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DocumentReference	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DocumentRelationship	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DocumentRepresentationType	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DocumentType	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_DocumentUsageConstraint	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Effectivity	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_EffectivityAssignment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_EulerAngles	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ExternalIdentificationAssignment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ExternalSource	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ExternallyDefinedItem	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_GeneralProperty	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Group	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_GroupAssignment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_GroupRelationship	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_HArray1OfApproval	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_HArray1OfDerivedUnitElement	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_HArray1OfDocument	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_HArray1OfNamedUnit	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_HArray1OfOrganization	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_HArray1OfPerson	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_HArray1OfProduct	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_HArray1OfProductContext	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_HArray1OfProductDefinition	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_HArray1OfUncertaintyMeasureWithUnit	other	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_IdentificationAssignment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_IdentificationRole	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_LengthMeasureWithUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_LengthUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_LocalTime	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_MassMeasureWithUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_MassUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_MeasureValueMember	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_MeasureWithUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_MechanicalContext	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_NameAssignment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_NamedUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ObjectRole	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_OrdinalDate	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Organization	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_OrganizationAssignment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_OrganizationRole	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_OrganizationalAddress	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Person	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_PersonAndOrganization	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_PersonAndOrganizationAssignment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_PersonAndOrganizationRole	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_PersonOrganizationSelect	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_PersonalAddress	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_PhysicallyModeledProductDefinition	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_PlaneAngleMeasureWithUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_PlaneAngleUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Product	class	0	collapse	C-STEP	1
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductCategory	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductCategoryRelationship	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductConceptContext	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductContext	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductDefinition	class	0	collapse	C-STEP	1
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductDefinitionContext	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductDefinitionEffectivity	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductDefinitionFormation	class	0	collapse	C-STEP	1
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductDefinitionFormationRelationship	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductDefinitionFormationWithSpecifiedSource	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductDefinitionOrReference	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductDefinitionReference	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductDefinitionReferenceWithLocalRepresentation	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductDefinitionRelationship	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductDefinitionWithAssociatedDocuments	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductOrFormationOrDefinition	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductRelatedProductCategory	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ProductType	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_RatioMeasureWithUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_RatioUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_RoleAssociation	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_RoleSelect	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SecurityClassification	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SecurityClassificationAssignment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SecurityClassificationLevel	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SiPrefix	enum	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SiUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SiUnitAndAreaUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SiUnitAndLengthUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SiUnitAndMassUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SiUnitAndPlaneAngleUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SiUnitAndRatioUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SiUnitAndSolidAngleUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SiUnitAndThermodynamicTemperatureUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SiUnitAndTimeUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SiUnitAndVolumeUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SiUnitName	enum	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SizeMember	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SizeSelect	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SolidAngleMeasureWithUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SolidAngleUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Source	enum	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_SourceItem	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_ThermodynamicTemperatureUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_TimeMeasureWithUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_TimeUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_UncertaintyMeasureWithUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_Unit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_VersionedActionRequest	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_VolumeUnit	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepBasic	StepBasic_WeekOfYearAndDayDate	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepData	StepData	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_Array1OfField	alias	0	drop	R1	0
DataExchange	TKDESTEP	StepData	StepData_ConfParameters	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_DefaultGeneral	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_Described	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_ECDescr	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_EDescr	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_ESDescr	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_EnumTool	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_Factors	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_Field	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_FieldList	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_FieldList1	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_FieldListD	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_FieldListN	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_FileProtocol	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_FileRecognizer	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_FreeFormEntity	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_GeneralModule	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_GlobalNodeOfWriterLib	class	0	drop	R1	0
DataExchange	TKDESTEP	StepData	StepData_HArray1OfField	other	0	drop	R1	0
DataExchange	TKDESTEP	StepData	StepData_Logical	enum	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_NodeOfWriterLib	class	0	drop	R1	0
DataExchange	TKDESTEP	StepData	StepData_PDescr	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_Plex	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_Protocol	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_ReadWriteModule	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_SelectArrReal	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_SelectInt	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_SelectMember	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_SelectNamed	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_SelectReal	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_SelectType	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_Simple	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_StepDumper	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_StepModel	class	0	keep		4
DataExchange	TKDESTEP	StepData	StepData_StepReaderData	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_StepReaderTool	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_StepWriter	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_UndefinedEntity	class	0	keep		0
DataExchange	TKDESTEP	StepData	StepData_WriterLib	class	0	keep		0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_AngularityTolerance	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_AreaUnitType	enum	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_Array1OfDatumReference	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_Array1OfDatumReferenceCompartment	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_Array1OfDatumReferenceElement	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_Array1OfDatumReferenceModifier	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_Array1OfDatumSystemOrReference	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_Array1OfGeometricToleranceModifier	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_Array1OfToleranceZoneTarget	alias	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_CircularRunoutTolerance	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_CoaxialityTolerance	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_CommonDatum	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_ConcentricityTolerance	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_CylindricityTolerance	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_Datum	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_DatumFeature	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_DatumOrCommonDatum	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_DatumReference	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_DatumReferenceCompartment	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_DatumReferenceElement	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_DatumReferenceModifier	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_DatumReferenceModifierType	enum	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_DatumReferenceModifierWithValue	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_DatumSystem	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_DatumSystemOrReference	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_DatumTarget	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_FlatnessTolerance	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_GeneralDatumReference	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_GeoTolAndGeoTolWthDatRef	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_GeoTolAndGeoTolWthDatRefAndGeoTolWthMaxTol	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_GeoTolAndGeoTolWthDatRefAndGeoTolWthMod	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_GeoTolAndGeoTolWthDatRefAndModGeoTolAndPosTol	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_GeoTolAndGeoTolWthDatRefAndUneqDisGeoTol	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_GeoTolAndGeoTolWthMaxTol	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_GeoTolAndGeoTolWthMod	class	0	collapse	C-STEP	0
DataExchange	TKDESTEP	StepDimTol	StepDimTol_GeometricTolerance	class	0	collapse	C-STEP	0
